,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200
720575940615296818,0.0,0.0,0.0,0.0,0.2,0.9,1.9,5.4,7.6,10.7,11.6,13.3,15.8,16.9,18.1,18.9,20.3,20.8,22.2,23.4
720575940615582111,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,1.0,2.2,3.2,3.4,5.7,5.8,7.2,8.3,9.1,10.1,10.5,11.8
720575940615583650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.4
720575940615623867,0.0,0.0,0.0,0.0,0.0,0.7,1.4,2.0,2.4,3.0,5.2,4.4,5.9,6.9,7.4,7.1,8.7,8.7,8.9,9.2
720575940615671106,0.0,0.0,0.3,3.9,20.2,45.1,61.7,70.5,75.9,83.5,87.5,87.6,92.1,95.4,98.3,100.4,102.6,101.5,103.5,105.7
720575940615715003,0.0,0.0,0.0,0.6,3.0,3.7,3.3,2.4,2.0,1.4,0.5,0.7,0.2,0.1,0.3,0.1,0.5,0.2,0.1,0.1
720575940615811670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.2,0.2,0.7
720575940616018956,0.0,0.0,0.0,0.1,1.0,4.1,7.5,15.4,22.1,28.0,32.9,38.6,41.3,43.6,47.3,49.1,51.0,53.7,56.4,58.7
720575940616103218,0.0,0.0,2.6,11.3,17.5,26.0,32.3,39.1,43.4,48.3,52.5,58.0,61.5,64.2,68.4,71.6,74.4,77.2,79.5,83.0
720575940616466260,0.0,0.0,0.0,1.5,9.0,25.0,35.7,42.4,46.1,51.8,54.8,57.0,59.1,62.7,65.3,65.4,67.9,68.4,68.9,70.2
720575940616534338,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940616568699,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
720575940616742657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,1.3,3.9,6.8,9.6,11.7,13.8,15.8,17.8
720575940616864086,0.0,0.0,0.0,0.9,6.4,19.5,25.5,31.6,34.5,39.0,40.4,42.5,44.8,47.0,48.7,49.0,50.6,50.9,53.0,52.9
720575940616864217,0.0,0.0,0.0,0.7,5.5,17.5,24.7,28.7,31.2,34.6,37.6,39.4,41.1,43.0,44.2,45.8,47.3,48.7,49.0,50.4
720575940616885538,10.7,21.1,31.9,38.5,45.0,64.7,70.2,84.3,86.8,101.4,107.4,124.9,132.2,134.9,148.3,157.5,165.7,175.9,188.3,191.5
720575940616980737,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
